url
https://43.204.137.195/
https://myaccount.hdfclife.com/portal.do?_portalid=cpUnsecuredLink&_pageid=cp_digitalPhsPage
https://fsservice.hdfclife.com/adfs/ls?SAMLRequest=pVJfT9swEP8qkd8Tx8Y0zGorFQqiGhtV023SXpBrX6iFY2c%2BZ8C3X5oOAQ%2FjZa939%2Furm6JqXScXfdr7DfzqAVP21DqPclzMSB%2B9DAotSq9aQJm0rBdfbiQvStnFkIIOjryBfIxQiBCTDZ5kq%2BWMXG0u6%2Bsft5vP9R0wXpmzM5PrRu1ycSJYrkCoXJefTo3QmgnDSfYdIg7oGRnIBgrEHlYek%2FJpGJVc5IznvNyWlWRM8uonyZZDIutVGlH7lDqUlDYHG7%2BthmJvGu1sA4UOLVWmQeqQZOu%2Fwc6tN9bff5xpdzxCeb3drvP1bb0l2eIl50Xw2LcQ66Pet83Nq4sXbVG0z00E3D%2BG%2BICjE%2BzogZ%2Be8KoaijmdTComuBATRrVybqf0A5lPD33LsYQ4%2Fz%2FSFpIyKqkpfcs5PT7H1yHyarkOzurn7CrEVqV%2FN8IKNk6syZvxVPYeO9C2sWCGYpwLjxcRVIIZSbEHktH5UfX9F87%2FAA%3D%3D&RelayState=https%3A%2F%2Fhdfclife4.myfreshworks.com%2Fsp%2FSAML%2F327712756671424461%2Flogin
https://apiretooling-prod.hdfclife.com/
https://onlinepayments.hdfclife.com/HLifeWeb-QP/hlife/quick_pay.jsp
https://t4.online.hdfclife.com/r/?id=h4879de4b
http://t4.online.hdfclife.com/r/?id=h4879de4b
http://reminders.hdfclife.com/
https://www.hdfclife.com/splus?source=AFD_Email_OTP_SanchayPlus_101today_&agentcode=00760689&language=sanchp_EN&utm_source=101today_01&utm_medium=Email_SCHP_indx144_2014_67ef9fecedbdde0344743563&utm_campaign=email_SCHP_2014_67ef9fecedbdde0344743563&clickid=8a12d1ffc4b04c9a820e742df105f67a
https://t.reminders.hdfclife.com/r/?id=t9620eb55
https://accountservices.hdfclife.com/MSelfHelp/AccountUnlockAndPassReset.aspx
https://myaccount.hdfclife.com/
https://stg1-website.hdfclife.tech/
https://hdfclife.shellkode.ai/
https://branch.hdfclife.com/Uttar%20Pradesh-Noida
https://www.hdfclife.com/
http://dms-uat.hdfclife.com/
https://www.hdfclife.com/splus?source=AFD_Email_OTP_SanchayPlus_101today_&agentcode=00760689&language=sanchp_EN&utm_source=101today_01&utm_medium=Email_SCHP_indx144_2014_67ef9ffe919794034166c628&utm_campaign=email_SCHP_2014_67ef9ffe919794034166c628&clickid=911520f7c24f427e960e6c7e485d3ba9
https://instainsure-preprod.apps-hdfclife.com/
https://beta-api.cqgraphql.hdfclife.com/
"http://t4.online.hdfclife.com/r/?id=ha8f7f61b,9a350bd,719ec0"
https://instaverify-u.hdfclife.com/mis-revamp/
https://ekycuat.hdfclife.com/
https://dev1-website.hdfclife.tech/
https://t4.online.hdfclife.com/r/?id=h51ca534a
https://t.reminders.hdfclife.com/r/?id=h9620eb55
https://43.204.137.195/partner-login
https://gfaportal-loopx.hdfclife.com/
https://onlineinsurance.hdfclife.com/
https://filesecure.hdfclife.com/policyserver/
http://api-uat.hdfclife.com/
